UTC,Time,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,Latitude,Longitude
2018-07-10T16:49:50.3350+00:00,696151392,-90,420,104,33,10,-29,8,-114,100,N/A,N/A
2018-07-10T16:49:50.5860+00:00,696151643,62,518,53,151,11,22,8,-130,108,N/A,N/A
2018-07-10T16:49:50.8360+00:00,696151893,-23,502,52,-62,34,-25,15,-141,119,N/A,N/A
2018-07-10T16:49:51.0860+00:00,696152143,-6,502,73,-46,-19,-5,22,-130,110,N/A,N/A
2018-07-10T16:49:51.3370+00:00,696152393,8,509,119,-12,-16,30,16,-128,106,N/A,N/A
2018-07-10T16:49:51.5870+00:00,696152643,-95,527,22,159,32,46,28,-136,118,N/A,N/A
2018-07-10T16:49:51.8370+00:00,696152893,3,483,43,-123,-5,2,24,-146,122,N/A,N/A
2018-07-10T16:49:52.0260+00:00,696153082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:49:52.0870+00:00,696153143,42,465,130,-62,0,22,25,-139,119,N/A,N/A
2018-07-10T16:49:52.3380+00:00,696153393,-27,523,57,-40,35,9,22,-140,126,N/A,N/A
2018-07-10T16:49:52.5900+00:00,696153645,-2,453,84,64,-8,-2,26,-134,106,N/A,N/A
2018-07-10T16:49:52.8390+00:00,696153894,-4,466,129,76,-12,6,33,-133,111,N/A,N/A
2018-07-10T16:49:53.0920+00:00,696154147,-23,528,38,-67,-30,-1,26,-144,122,N/A,N/A
2018-07-10T16:49:53.3420+00:00,696154397,-39,482,121,-78,-32,26,26,-128,114,N/A,N/A
2018-07-10T16:49:53.5940+00:00,696154648,-12,499,123,43,20,10,30,-134,112,N/A,N/A
2018-07-10T16:49:53.8440+00:00,696154898,-56,486,57,9,11,39,30,-134,114,N/A,N/A
2018-07-10T16:49:54.0950+00:00,696155149,-49,507,78,-132,-12,27,23,-131,107,N/A,N/A
2018-07-10T16:49:54.3460+00:00,696155400,-45,462,126,119,76,40,32,-124,92,N/A,N/A
2018-07-10T16:49:54.5970+00:00,696155651,-47,538,53,-63,25,44,38,-132,110,N/A,N/A
2018-07-10T16:49:54.8480+00:00,696155901,-27,509,149,34,21,36,28,-128,104,N/A,N/A
2018-07-10T16:49:55.0890+00:00,696156142,-53,449,153,-65,22,11,40,-130,106,N/A,N/A
2018-07-10T16:49:55.3400+00:00,696156393,-62,519,62,51,32,40,34,-128,102,N/A,N/A
2018-07-10T16:49:55.5900+00:00,696156643,-20,521,85,140,-26,-12,46,-138,118,N/A,N/A
2018-07-10T16:49:55.8410+00:00,696156893,-24,499,52,-37,-40,36,27,-145,133,N/A,N/A
2018-07-10T16:49:56.0930+00:00,696157145,-15,516,90,-130,13,39,24,-138,118,N/A,N/A
2018-07-10T16:49:56.3430+00:00,696157395,-72,426,93,-3,-1,-29,32,-134,102,N/A,N/A
2018-07-10T16:49:56.5930+00:00,696157645,-31,517,121,68,38,36,35,-135,109,N/A,N/A
2018-07-10T16:49:56.8430+00:00,696157895,-38,491,111,144,74,51,42,-134,108,N/A,N/A
2018-07-10T16:49:57.0340+00:00,696158085,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:49:57.0950+00:00,696158146,-7,541,53,-168,12,-37,41,-139,129,N/A,N/A
2018-07-10T16:49:57.3440+00:00,696158395,-58,469,95,4,-60,-33,46,-134,112,N/A,N/A
2018-07-10T16:49:57.5950+00:00,696158646,-61,519,108,35,-63,-12,42,-146,112,N/A,N/A
2018-07-10T16:49:57.8450+00:00,696158896,-43,552,92,-25,-23,-55,47,-149,119,N/A,N/A
2018-07-10T16:49:58.0960+00:00,696159147,-16,490,150,110,41,-39,50,-136,114,N/A,N/A
2018-07-10T16:49:58.3470+00:00,696159397,109,495,60,-25,12,-63,73,-159,129,N/A,N/A
2018-07-10T16:49:58.5970+00:00,696159647,-827,378,16,-260,-28,-40,86,-130,112,N/A,N/A
2018-07-10T16:49:58.8470+00:00,696159897,-145,498,58,-53,-24,43,80,-110,102,N/A,N/A
2018-07-10T16:49:59.0980+00:00,696160148,-18,437,202,-57,-113,-6,75,-111,95,N/A,N/A
2018-07-10T16:49:59.3500+00:00,696160399,-139,440,78,42,44,109,69,-119,103,N/A,N/A
2018-07-10T16:49:59.6010+00:00,696160650,-71,566,46,136,-36,134,59,-135,117,N/A,N/A
2018-07-10T16:49:59.8510+00:00,696160900,-57,439,81,-24,-68,25,57,-139,115,N/A,N/A
2018-07-10T16:50:00.1010+00:00,696161150,-64,567,80,-146,-79,41,34,-130,116,N/A,N/A
2018-07-10T16:50:00.3520+00:00,696161401,-112,619,11,231,-13,111,30,-140,110,N/A,N/A
2018-07-10T16:50:00.6030+00:00,696161651,-156,484,210,-123,28,107,20,-128,102,N/A,N/A
2018-07-10T16:50:00.8540+00:00,696161902,-96,508,59,65,83,-11,32,-132,102,N/A,N/A
2018-07-10T16:50:01.0960+00:00,696162144,29,536,117,52,4,26,45,-133,115,N/A,N/A
2018-07-10T16:50:01.3470+00:00,696162395,-6,549,134,-104,-80,24,33,-147,115,N/A,N/A
2018-07-10T16:50:01.5990+00:00,696162647,-35,528,11,-363,-111,74,14,-134,104,N/A,N/A
2018-07-10T16:50:01.8500+00:00,696162897,-77,419,137,360,144,94,-3,-115,77,N/A,N/A
2018-07-10T16:50:02.1000+00:00,696163147,-65,518,103,-143,58,72,10,-126,88,N/A,N/A
2018-07-10T16:50:02.3500+00:00,696163397,-71,448,110,72,175,112,17,-111,65,N/A,N/A
2018-07-10T16:50:02.5150+00:00,696163562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:50:02.6010+00:00,696163648,-86,483,108,288,194,78,26,-126,90,N/A,N/A
2018-07-10T16:50:02.8510+00:00,696163897,-55,499,27,-204,-21,-44,37,-139,109,N/A,N/A
2018-07-10T16:50:03.1010+00:00,696164147,-55,497,40,154,-6,7,36,-148,124,N/A,N/A
2018-07-10T16:50:03.3520+00:00,696164398,14,398,179,-97,21,-3,34,-120,100,N/A,N/A
2018-07-10T16:50:03.6020+00:00,696164648,-16,546,-32,-82,-40,-1,46,-142,118,N/A,N/A
2018-07-10T16:50:03.8530+00:00,696164899,-198,482,143,49,72,42,46,-130,92,N/A,N/A
2018-07-10T16:50:04.1040+00:00,696165149,97,639,72,-327,-70,-78,42,-136,114,N/A,N/A
2018-07-10T16:50:04.3560+00:00,696165401,-119,511,-9,15,59,-34,73,-139,141,N/A,N/A
2018-07-10T16:50:04.6060+00:00,696165651,-7,483,139,-156,-10,35,62,-126,90,N/A,N/A
2018-07-10T16:50:04.8560+00:00,696165901,-31,408,166,57,70,-35,74,-118,104,N/A,N/A
2018-07-10T16:50:05.1020+00:00,696166147,-5,602,-26,232,74,113,85,-139,151,N/A,N/A
2018-07-10T16:50:05.3540+00:00,696166398,37,482,-2,-125,-101,-50,93,-147,139,N/A,N/A
2018-07-10T16:50:05.6050+00:00,696166649,21,412,130,-49,-32,-32,92,-116,124,N/A,N/A
2018-07-10T16:50:05.8550+00:00,696166899,6,553,-17,119,3,6,69,-141,141,N/A,N/A
2018-07-10T16:50:06.1050+00:00,696167149,-65,578,2,59,-28,112,71,-161,165,N/A,N/A
2018-07-10T16:50:06.3560+00:00,696167399,-54,530,67,-236,-121,127,37,-145,129,N/A,N/A
2018-07-10T16:50:06.6070+00:00,696167650,-26,413,156,36,1,7,44,-132,112,N/A,N/A
2018-07-10T16:50:06.8580+00:00,696167901,-11,492,70,-97,-48,18,38,-132,130,N/A,N/A
2018-07-10T16:50:07.0990+00:00,696168142,-53,499,12,205,-48,0,43,-153,145,N/A,N/A
2018-07-10T16:50:07.3490+00:00,696168392,-25,482,116,-320,-149,9,24,-138,106,N/A,N/A
2018-07-10T16:50:07.5300+00:00,696168572,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:50:07.6010+00:00,696168643,-22,431,151,107,79,10,34,-134,100,N/A,N/A
2018-07-10T16:50:07.8520+00:00,696168894,-3,562,56,121,95,25,33,-151,119,N/A,N/A
2018-07-10T16:50:08.1030+00:00,696169145,24,515,-12,181,-54,45,48,-152,146,N/A,N/A
2018-07-10T16:50:08.3530+00:00,696169395,-87,497,153,-377,-141,67,21,-139,113,N/A,N/A
2018-07-10T16:50:08.6040+00:00,696169646,-28,490,66,-83,94,-34,23,-127,105,N/A,N/A
2018-07-10T16:50:08.8560+00:00,696169897,-36,455,82,173,107,57,34,-132,112,N/A,N/A
2018-07-10T16:50:09.1060+00:00,696170147,8,553,108,14,-112,-10,29,-147,129,N/A,N/A
2018-07-10T16:50:09.3560+00:00,696170397,-42,455,114,-191,-58,47,16,-128,100,N/A,N/A
2018-07-10T16:50:09.6070+00:00,696170648,-46,465,107,-13,97,13,26,-134,98,N/A,N/A
2018-07-10T16:50:09.8580+00:00,696170898,-64,475,198,247,58,-3,37,-137,129,N/A,N/A
2018-07-10T16:50:10.1090+00:00,696171149,267,594,43,-276,-135,-28,40,-144,116,N/A,N/A
2018-07-10T16:50:10.3590+00:00,696171399,-159,394,90,-12,88,13,45,-117,83,N/A,N/A
2018-07-10T16:50:10.6100+00:00,696171650,98,528,228,171,24,36,54,-126,106,N/A,N/A
2018-07-10T16:50:10.8590+00:00,696171899,-102,557,95,-270,-83,-8,43,-133,121,N/A,N/A
2018-07-10T16:50:11.1170+00:00,696172156,29,455,222,-70,66,21,59,-111,79,N/A,N/A
2018-07-10T16:50:11.3590+00:00,696172398,-94,492,124,-161,97,46,54,-104,80,N/A,N/A
2018-07-10T16:50:11.6100+00:00,696172649,23,486,123,257,158,100,66,-104,88,N/A,N/A
2018-07-10T16:50:11.8600+00:00,696172899,-17,483,81,96,61,71,73,-117,113,N/A,N/A
2018-07-10T16:50:12.1100+00:00,696173149,-54,570,52,-71,-14,19,66,-136,126,N/A,N/A
2018-07-10T16:50:12.3630+00:00,696173401,-22,436,132,87,31,24,68,-128,116,N/A,N/A
2018-07-10T16:50:12.6050+00:00,696173643,-28,513,82,-30,-30,-39,88,-132,124,N/A,N/A
2018-07-10T16:50:12.8550+00:00,696173893,-42,540,51,-55,-39,-32,75,-137,137,N/A,N/A
2018-07-10T16:50:13.0150+00:00,696174053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:50:13.1050+00:00,696174143,-19,439,148,-31,44,6,86,-130,118,N/A,N/A
2018-07-10T16:50:13.3570+00:00,696174394,33,519,80,-98,33,28,81,-125,121,N/A,N/A
2018-07-10T16:50:13.6080+00:00,696174645,188,474,212,-74,106,81,83,-111,117,N/A,N/A
2018-07-10T16:50:13.8580+00:00,696174895,-118,576,-148,-42,-13,99,97,-139,137,N/A,N/A
2018-07-10T16:50:14.1080+00:00,696175145,-177,489,235,71,40,59,84,-108,102,N/A,N/A
2018-07-10T16:50:14.3580+00:00,696175395,0,544,40,154,97,-38,103,-143,135,N/A,N/A
2018-07-10T16:50:14.6100+00:00,696175646,-93,508,146,66,15,8,94,-142,144,N/A,N/A
2018-07-10T16:50:14.8610+00:00,696175897,-34,417,118,-188,20,17,103,-121,121,N/A,N/A
2018-07-10T16:50:15.1110+00:00,696176147,-29,566,42,239,44,46,111,-141,151,N/A,N/A
2018-07-10T16:50:15.3610+00:00,696176397,-79,536,82,-367,-52,-18,110,-130,140,N/A,N/A
2018-07-10T16:50:15.6110+00:00,696176647,-96,525,204,-250,20,16,115,-109,107,N/A,N/A
2018-07-10T16:50:15.8630+00:00,696176898,-165,472,168,-90,30,30,114,-104,98,N/A,N/A
2018-07-10T16:50:16.1130+00:00,696177148,-175,471,190,-61,-34,9,110,-98,88,N/A,N/A
2018-07-10T16:50:16.3640+00:00,696177399,-104,429,285,-133,6,0,97,-69,83,N/A,N/A
2018-07-10T16:50:16.6140+00:00,696177649,-127,383,330,-127,-44,-16,113,-55,67,N/A,N/A
2018-07-10T16:50:16.8660+00:00,696177900,43,418,471,64,-236,-32,98,-54,56,N/A,N/A
2018-07-10T16:50:17.1170+00:00,696178151,63,486,70,942,-206,-11,87,-97,87,N/A,N/A
2018-07-10T16:50:17.3630+00:00,696178397,20,611,-95,278,-357,-103,56,-152,144,N/A,N/A
2018-07-10T16:50:17.6130+00:00,696178647,-58,496,120,-250,-119,0,37,-151,135,N/A,N/A
2018-07-10T16:50:17.8640+00:00,696178898,-65,521,37,10,-133,48,40,-138,114,N/A,N/A
2018-07-10T16:50:18.0330+00:00,696179066,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285897,-11725797
2018-07-10T16:50:18.1160+00:00,696179149,-60,505,60,-60,-167,-9,29,-139,113,N/A,N/A
2018-07-10T16:50:18.3670+00:00,696179400,-53,482,87,3,-169,7,20,-134,112,N/A,N/A
2018-07-10T16:50:18.6180+00:00,696179651,-57,503,83,16,-132,-4,-2,-142,114,N/A,N/A
2018-07-10T16:50:18.8680+00:00,696179901,-56,506,91,17,-121,-16,-3,-147,117,N/A,N/A
2018-07-10T16:50:19.1090+00:00,696180142,-164,509,51,-79,-100,-6,-10,-136,118,N/A,N/A
2018-07-10T16:50:19.3610+00:00,696180393,-139,511,18,84,-121,-33,-17,-137,117,N/A,N/A
2018-07-10T16:50:19.6110+00:00,696180643,-74,511,69,-19,-100,-29,-23,-151,123,N/A,N/A
2018-07-10T16:50:19.8630+00:00,696180895,-45,447,112,25,-38,2,-25,-143,127,N/A,N/A
2018-07-10T16:50:20.1130+00:00,696181145,-40,462,69,256,38,63,-23,-155,135,N/A,N/A
2018-07-10T16:50:20.3660+00:00,696181397,-25,562,-3,20,4,17,-22,-162,160,N/A,N/A
2018-07-10T16:50:20.6160+00:00,696181647,-29,499,18,-87,-61,-12,-26,-160,158,N/A,N/A
2018-07-10T16:50:20.8680+00:00,696181899,-67,515,44,-70,-73,-2,-29,-159,147,N/A,N/A
2018-07-10T16:50:21.1180+00:00,696182149,-87,478,41,19,-32,0,-27,-153,149,N/A,N/A
2018-07-10T16:50:21.3680+00:00,696182399,-64,472,19,43,-22,50,-24,-166,152,N/A,N/A
2018-07-10T16:50:21.6200+00:00,696182650,-71,510,35,77,-38,44,-32,-162,154,N/A,N/A
2018-07-10T16:50:21.8710+00:00,696182901,-72,507,28,16,-55,-7,-41,-159,161,N/A,N/A
2018-07-10T16:50:22.1120+00:00,696183142,-88,462,-1,13,-43,-3,-34,-166,168,N/A,N/A
2018-07-10T16:50:22.3620+00:00,696183392,-184,476,36,-179,-7,28,-42,-162,170,N/A,N/A
2018-07-10T16:50:22.6130+00:00,696183643,-40,509,-14,-80,60,12,-41,-151,151,N/A,N/A
2018-07-10T16:50:22.8660+00:00,696183895,-36,481,-47,-91,-51,46,-38,-150,128,N/A,N/A
2018-07-10T16:50:23.0470+00:00,696184076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285875,-11725729
2018-07-10T16:50:23.1160+00:00,696184145,131,587,146,-28,13,64,-57,-145,133,N/A,N/A
2018-07-10T16:50:23.3690+00:00,696184398,-95,597,143,-474,-81,-61,-43,-129,105,N/A,N/A
2018-07-10T16:50:23.6200+00:00,696184649,-141,681,213,-752,-217,-241,-42,-60,60,N/A,N/A
2018-07-10T16:50:23.8720+00:00,696184900,-30,213,552,-391,-94,-201,-52,12,32,N/A,N/A
2018-07-10T16:50:24.1230+00:00,696185151,-54,169,340,-160,-178,-134,-60,14,30,N/A,N/A
2018-07-10T16:50:24.3720+00:00,696185400,102,47,331,-817,-361,-153,-92,88,40,N/A,N/A
2018-07-10T16:50:24.6140+00:00,696185642,-25,-336,447,-316,-218,-4,-130,134,82,N/A,N/A
2018-07-10T16:50:24.8650+00:00,696185893,223,151,582,349,-121,155,-145,135,79,N/A,N/A
2018-07-10T16:50:25.1170+00:00,696186144,89,-27,486,-4,-19,165,-143,127,89,N/A,N/A
2018-07-10T16:50:25.3680+00:00,696186395,114,-42,588,-292,-62,197,-131,155,95,N/A,N/A
2018-07-10T16:50:25.6200+00:00,696186647,59,-129,518,14,-69,232,-141,175,103,N/A,N/A
2018-07-10T16:50:25.8700+00:00,696186897,217,83,474,261,-79,226,-128,188,114,N/A,N/A
2018-07-10T16:50:26.1210+00:00,696187148,100,-68,482,-83,-40,138,-122,182,96,N/A,N/A
2018-07-10T16:50:26.3730+00:00,696187399,96,-3,539,100,15,33,-128,206,110,N/A,N/A
2018-07-10T16:50:26.6240+00:00,696187650,168,-132,499,44,10,10,-125,217,123,N/A,N/A
2018-07-10T16:50:26.8750+00:00,696187901,157,-10,448,340,48,16,-119,219,115,N/A,N/A
2018-07-10T16:50:27.1160+00:00,696188142,226,-3,540,83,70,19,-113,195,95,N/A,N/A
2018-07-10T16:50:27.3680+00:00,696188393,20,-25,616,-3,53,-39,-114,206,100,N/A,N/A
2018-07-10T16:50:27.6180+00:00,696188643,95,-228,420,-304,-9,39,-114,232,130,N/A,N/A
2018-07-10T16:50:27.8700+00:00,696188895,143,-220,381,541,-8,65,-109,215,101,N/A,N/A
2018-07-10T16:50:28.0510+00:00,696189076,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285873,-11725728
2018-07-10T16:50:28.1200+00:00,696189145,149,48,464,204,-130,39,-114,198,110,N/A,N/A
2018-07-10T16:50:28.3720+00:00,696189397,121,-5,562,69,-50,25,-123,189,103,N/A,N/A
2018-07-10T16:50:28.6230+00:00,696189647,209,-133,492,-144,36,-5,-129,195,93,N/A,N/A
2018-07-10T16:50:28.8750+00:00,696189899,98,63,621,-231,13,-70,-130,192,102,N/A,N/A
2018-07-10T16:50:29.1250+00:00,696190149,148,-93,534,116,24,-88,-122,206,114,N/A,N/A
2018-07-10T16:50:29.3730+00:00,696190397,250,-21,529,85,-47,-85,-135,195,111,N/A,N/A
2018-07-10T16:50:29.6240+00:00,696190648,161,-134,474,-19,16,-100,-147,183,113,N/A,N/A
2018-07-10T16:50:29.8760+00:00,696190899,223,-79,706,-64,81,-90,-148,176,106,N/A,N/A
2018-07-10T16:50:30.1270+00:00,696191150,113,0,459,-610,2,-166,-147,181,105,N/A,N/A
2018-07-10T16:50:30.3780+00:00,696191401,158,-188,401,103,63,-121,-156,184,124,N/A,N/A
2018-07-10T16:50:30.6280+00:00,696191651,162,18,489,151,-22,-101,-164,176,132,N/A,N/A
2018-07-10T16:50:30.8710+00:00,696191893,169,-92,528,-216,12,-86,-171,165,129,N/A,N/A
2018-07-10T16:50:31.1210+00:00,696192143,222,-238,447,-7,63,-43,-178,172,138,N/A,N/A
2018-07-10T16:50:31.3730+00:00,696192395,123,-97,679,183,133,1,-158,150,112,N/A,N/A
2018-07-10T16:50:31.6230+00:00,696192645,59,-181,352,-405,15,28,-166,172,118,N/A,N/A
2018-07-10T16:50:31.8760+00:00,696192898,119,-219,402,46,-2,112,-159,173,115,N/A,N/A
2018-07-10T16:50:32.1260+00:00,696193147,86,-36,377,163,-116,124,-154,164,122,N/A,N/A
2018-07-10T16:50:32.3780+00:00,696193399,174,-85,506,63,-84,189,-155,169,109,N/A,N/A
2018-07-10T16:50:32.6280+00:00,696193649,205,-126,684,-222,-98,184,-155,191,121,N/A,N/A
2018-07-10T16:50:32.8800+00:00,696193901,95,-123,421,13,-21,87,-155,209,143,N/A,N/A
2018-07-10T16:50:33.0610+00:00,696194082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285871,-11725731
2018-07-10T16:50:33.1300+00:00,696194151,123,-170,496,5,-59,-39,-147,205,135,N/A,N/A
2018-07-10T16:50:33.3810+00:00,696194401,253,-49,440,1,97,-166,-157,195,137,N/A,N/A
2018-07-10T16:50:33.6230+00:00,696194643,182,-110,478,25,175,-146,-163,179,125,N/A,N/A
2018-07-10T16:50:33.8740+00:00,696194894,182,-223,439,37,213,-74,-153,171,111,N/A,N/A
2018-07-10T16:50:34.1250+00:00,696195145,-38,-43,397,-173,58,-105,-146,164,102,N/A,N/A
2018-07-10T16:50:34.3770+00:00,696195396,68,-144,451,60,-53,-128,-156,160,108,N/A,N/A
2018-07-10T16:50:34.6280+00:00,696195647,75,-206,493,227,-5,-90,-156,150,110,N/A,N/A
2018-07-10T16:50:34.8790+00:00,696195898,113,-65,506,-99,-26,-134,-165,133,111,N/A,N/A
2018-07-10T16:50:35.1300+00:00,696196149,145,-116,543,112,17,-103,-173,113,117,N/A,N/A
2018-07-10T16:50:35.3800+00:00,696196399,144,-195,494,-21,36,-36,-177,101,107,N/A,N/A
2018-07-10T16:50:35.6320+00:00,696196650,69,-98,467,-7,122,-43,-178,106,96,N/A,N/A
2018-07-10T16:50:35.8830+00:00,696196901,124,-257,474,-54,56,3,-157,117,101,N/A,N/A
2018-07-10T16:50:36.1330+00:00,696197151,132,-105,582,-63,2,3,-156,110,84,N/A,N/A
2018-07-10T16:50:36.3830+00:00,696197401,-14,-123,487,-221,-16,51,-153,105,91,N/A,N/A
2018-07-10T16:50:36.6240+00:00,696197642,109,-254,475,-71,15,94,-154,122,86,N/A,N/A
2018-07-10T16:50:36.8750+00:00,696197892,97,-221,498,199,61,165,-142,124,88,N/A,N/A
2018-07-10T16:50:37.1270+00:00,696198144,-73,-18,444,-162,-68,132,-135,135,87,N/A,N/A
2018-07-10T16:50:37.3760+00:00,696198393,30,-146,407,50,-131,116,-137,149,93,N/A,N/A
2018-07-10T16:50:37.6260+00:00,696198643,73,-165,667,-47,-144,132,-155,145,103,N/A,N/A
2018-07-10T16:50:37.8770+00:00,696198893,123,-100,490,112,-29,184,-157,161,105,N/A,N/A
2018-07-10T16:50:38.0660+00:00,696199082,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285870,-11725733
2018-07-10T16:50:38.1270+00:00,696199143,155,-211,502,-27,47,188,-152,180,112,N/A,N/A
2018-07-10T16:50:38.3790+00:00,696199395,83,-121,606,-97,66,131,-129,179,97,N/A,N/A
2018-07-10T16:50:38.6290+00:00,696199645,-14,-104,456,-87,-36,-8,-130,200,100,N/A,N/A
2018-07-10T16:50:38.8810+00:00,696199897,52,-202,531,47,-54,-95,-127,189,109,N/A,N/A
2018-07-10T16:50:39.1320+00:00,696200147,104,-51,589,22,-3,-112,-139,175,109,N/A,N/A
2018-07-10T16:50:39.3830+00:00,696200398,82,-109,494,101,55,-48,-160,170,98,N/A,N/A
2018-07-10T16:50:39.6340+00:00,696200649,118,-199,627,-193,105,-8,-138,162,104,N/A,N/A
2018-07-10T16:50:39.8840+00:00,696200899,13,-140,376,-49,82,-10,-139,179,95,N/A,N/A
2018-07-10T16:50:40.1340+00:00,696201149,29,-201,447,79,-52,-16,-133,169,95,N/A,N/A
2018-07-10T16:50:40.3860+00:00,696201400,152,-174,548,166,-80,-6,-150,160,94,N/A,N/A
2018-07-10T16:50:40.6360+00:00,696201650,93,-138,580,108,-12,35,-143,151,89,N/A,N/A
2018-07-10T16:50:40.8870+00:00,696201901,58,-29,528,-8,-9,34,-143,141,91,N/A,N/A
2018-07-10T16:50:41.1370+00:00,696202151,79,-135,506,-256,-94,-2,-153,155,103,N/A,N/A
2018-07-10T16:50:41.3840+00:00,696202397,65,-187,529,80,-11,36,-147,159,109,N/A,N/A
2018-07-10T16:50:41.6340+00:00,696202647,90,-172,488,179,11,64,-151,151,97,N/A,N/A
2018-07-10T16:50:41.8850+00:00,696202898,105,-34,461,72,-71,51,-147,145,103,N/A,N/A
2018-07-10T16:50:42.1360+00:00,696203149,113,-147,522,-253,-43,83,-157,157,115,N/A,N/A
2018-07-10T16:50:42.3880+00:00,696203401,126,-152,491,24,81,89,-148,162,108,N/A,N/A
2018-07-10T16:50:42.6390+00:00,696203651,26,-119,497,-208,23,-8,-146,180,106,N/A,N/A
2018-07-10T16:50:42.8800+00:00,696203892,67,-189,468,49,18,-57,-141,183,107,N/A,N/A
2018-07-10T16:50:43.1310+00:00,696204143,95,-218,471,205,-12,-73,-142,152,110,N/A,N/A
2018-07-10T16:50:43.3810+00:00,696204393,159,-70,533,139,-34,-100,-168,144,104,N/A,N/A
2018-07-10T16:50:43.5340+00:00,696204546,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285871,-11725736
2018-07-10T16:50:43.6310+00:00,696204643,107,-44,542,-39,11,-43,-163,121,99,N/A,N/A
2018-07-10T16:50:43.8820+00:00,696204893,142,-204,521,-154,55,7,-153,127,97,N/A,N/A
2018-07-10T16:50:44.1330+00:00,696205144,34,-100,440,-138,69,-20,-152,154,96,N/A,N/A
2018-07-10T16:50:44.3830+00:00,696205394,38,-200,455,-46,12,-13,-153,141,99,N/A,N/A
2018-07-10T16:50:44.6340+00:00,696205645,84,-217,459,176,-10,-14,-152,146,86,N/A,N/A
2018-07-10T16:50:44.8850+00:00,696205895,118,-5,490,46,-58,7,-151,133,95,N/A,N/A
2018-07-10T16:50:45.1360+00:00,696206146,103,-61,500,-14,-44,44,-160,118,88,N/A,N/A
2018-07-10T16:50:45.3870+00:00,696206397,146,13,596,324,49,-41,-161,109,99,N/A,N/A
2018-07-10T16:50:45.6370+00:00,696206647,75,77,455,-146,-7,-284,-166,92,80,N/A,N/A
2018-07-10T16:50:45.8870+00:00,696206897,128,-11,501,-10,-7,-486,-166,64,92,N/A,N/A
2018-07-10T16:50:46.1400+00:00,696207149,139,-90,488,-277,29,-516,-156,18,94,N/A,N/A
2018-07-10T16:50:46.3900+00:00,696207399,211,-19,551,-136,99,-517,-139,-21,75,N/A,N/A
2018-07-10T16:50:46.6410+00:00,696207650,129,86,619,542,232,-462,-90,-58,70,N/A,N/A
2018-07-10T16:50:46.8910+00:00,696207900,162,22,437,-36,464,-618,-23,-83,59,N/A,N/A
2018-07-10T16:50:47.1420+00:00,696208151,-192,-240,402,10,169,-81,64,-56,60,N/A,N/A
2018-07-10T16:50:47.3890+00:00,696208397,12,-16,535,-126,-493,5,28,-48,38,N/A,N/A
2018-07-10T16:50:47.6390+00:00,696208647,30,97,610,146,-273,-48,-18,-48,42,N/A,N/A
2018-07-10T16:50:47.8900+00:00,696208898,109,-55,650,14,157,-55,-22,-56,42,N/A,N/A
2018-07-10T16:50:48.1400+00:00,696209148,69,-42,492,71,307,-41,13,-69,53,N/A,N/A
2018-07-10T16:50:48.3930+00:00,696209400,-5,-22,445,-208,92,-56,47,-59,45,N/A,N/A
2018-07-10T16:50:48.5480+00:00,696209555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3285870,-11725738
2018-07-10T16:50:48.6350+00:00,696209642,-90,-84,428,66,-122,-46,48,-46,40,N/A,N/A
2018-07-10T16:50:48.8860+00:00,696209893,-17,32,516,-128,-223,26,27,-41,39,N/A,N/A
2018-07-10T16:50:49.1370+00:00,696210144,126,-125,575,61,-154,60,1,-41,27,N/A,N/A
2018-07-10T16:50:49.3880+00:00,696210395,111,32,532,-101,-93,93,-17,-35,31,N/A,N/A
2018-07-10T16:50:49.6410+00:00,696210647,85,-143,440,-154,-87,37,-23,-25,27,N/A,N/A
2018-07-10T16:50:49.8910+00:00,696210897,110,-202,472,-27,-59,14,-36,0,22,N/A,N/A
2018-07-10T16:50:50.1410+00:00,696211147,179,-250,496,23,58,33,-40,0,26,N/A,N/A
2018-07-10T16:50:50.3910+00:00,696211397,91,-121,541,78,23,49,-27,-13,27,N/A,N/A
2018-07-10T16:50:50.6420+00:00,696211648,137,-84,526,-15,13,36,-30,-22,32,N/A,N/A
2018-07-10T16:50:50.8930+00:00,696211898,148,-71,462,24,26,25,-20,-26,34,N/A,N/A
2018-07-10T16:50:51.1440+00:00,696212149,28,-186,512,24,-5,9,-25,-25,25,N/A,N/A
